Number,Time
2102,2036.6
2103,2037.9
2104,2039.2
2105,2040.5
2106,2041.8
2107,2043.1
2108,2044.4
2109,2045.7
2110,2047
2111,2048.3
2112,2049.6
2113,2050.9
2114,2052.2
2115,2053.5
2116,2054.8
2117,2056.1
2118,2057.4
2119,2058.7
2120,2060
2121,2061.3
2122,2062.6
2123,2063.9
2124,2065.2
2125,2066.5
2126,2067.8
2127,2069.1
2128,2070.4
2129,2071.7
2130,2073
2131,2074.3
2132,2075.6
2133,2076.9
2134,2078.2
2135,2079.5
2136,2080.8
2137,2082.1
2138,2083.4
2139,2084.7
2140,2086
2141,2087.3
2142,2088.6
2143,2089.9
2144,2091.2
2145,2092.5
2146,2093.8
2147,2095.1
2148,2096.4
2149,2097.7
2150,2099
2151,2100.3
2152,2101.6
2153,2102.9
2154,2104.2
2155,2105.5
2156,2106.8
2157,2108.1
2158,2109.4
2159,2110.7
2160,2112
2161,2113.3
2162,2114.6
2163,2115.9
2164,2117.2
2165,2118.5
2166,2119.8
2167,2121.1
2168,2122.4
2169,2123.7
2170,2125
2171,2126.3
2172,2127.6
2173,2128.9
2174,2130.2
2175,2131.5
2176,2132.8
2177,2134.1
2178,2135.4
2179,2136.7
2180,2138
2181,2139.3
2182,2140.6
2183,2141.9
2184,2143.2
2185,2144.5
2186,2145.8
2187,2147.1
2188,2148.4
2189,2149.7
2190,2151
2191,2152.3
2192,2153.6
2193,2154.9
2194,2156.2
2195,2157.5
2196,2158.8
2197,2160.1
2198,2161.4
2199,2162.7
2200,2164
2201,2165.3
2202,2166.6
2203,2167.9
2204,2169.2
2205,2170.5
2206,2171.8
2207,2173.1
2208,2174.4
2209,2175.7
2210,2177
2211,2178.3
2212,2179.6
2213,2180.9
2214,2182.2
2215,2183.5
2216,2184.8
2217,2186.1
2218,2187.4
2219,2188.7
2220,2190
2221,2191.3
2222,2192.6
2223,2193.9
2224,2195.2
2225,2196.5
2226,2197.8
2227,2199.1
2228,2200.4
2229,2201.7
2230,2203
2231,2204.3
2232,2205.6
2233,2206.9
2234,2208.2
2235,2209.5
2236,2210.8
2237,2212.1
2238,2213.4
2239,2214.7
2240,2216
2241,2217.3
2242,2218.6
2243,2219.9
2244,2221.2
2245,2222.5
2246,2223.8
2247,2225.1
2248,2226.4
2249,2227.7
2250,2229
2251,2230.3
2252,2231.6
2253,2232.9
2254,2234.2
2255,2235.5
2256,2236.8
2257,2238.1
2258,2239.4
2259,2240.7
2260,2242
2261,2243.3
2262,2244.6
2263,2245.9
2264,2247.2
2265,2248.5
2266,2249.8
2267,2251.1
2268,2252.4
2269,2253.7
2270,2255
2271,2256.3
2272,2257.6
2273,2258.9
2274,2260.2
2275,2261.5
2276,2262.8
2277,2264.1
2278,2265.4
2279,2266.7
2280,2268
2281,2269.3
2282,2270.6
2283,2271.9
2284,2273.2
2285,2274.5
2286,2275.8
2287,2277.1
2288,2278.4
2289,2279.7
2290,2281
2291,2282.3
2292,2283.6
2293,2284.9
2294,2286.2
2295,2287.5
2296,2288.8
2297,2290.1
2298,2291.4
2299,2292.7
2300,2294
2301,2295.3
2302,2296.6
2303,2297.9
2304,2299.2
2305,2300.5
2306,2301.8
2307,2303.1
2308,2304.4
2309,2305.7
2310,2307
2311,2308.3
2312,2309.6
2313,2310.9
2314,2312.2
2315,2313.5
2316,2314.8
2317,2316.1
2318,2317.4
2319,2318.7
2320,2320
2321,2321.3
2322,2322.6
2323,2323.9
2324,2325.2
2325,2326.5
2326,2327.8
2327,2329.1
2328,2330.4
2329,2331.7
2330,2333
2331,2334.3
2332,2335.6
2333,2336.9
2334,2338.2
2335,2339.5
2336,2340.8
2337,2342.1
2338,2343.4
2339,2344.7
2340,2346
2341,2347.3
2342,2348.6
2343,2349.9
2344,2351.2
2345,2352.5
2346,2353.8
2347,2355.1
2348,2356.4
2349,2357.7
2350,2359
2351,2360.3
2352,2361.6
2353,2362.9
2354,2364.2
2355,2365.5
2356,2366.8
2357,2368.1
2358,2369.4
2359,2370.7
2360,2372
2361,2373.3
2362,2374.6
2363,2375.9
2364,2377.2
2365,2378.5
2366,2379.8
2367,2381.1
2368,2382.4
2369,2383.7
2370,2385
2371,2386.3
2372,2387.6
2373,2388.9
2374,2390.2
2375,2391.5
2376,2392.8
2377,2394.1
2378,2395.4
2379,2396.7
2380,2398
2381,2399.3
2382,2400.6
2383,2401.9
2384,2403.2
2385,2404.5
2386,2405.8
2387,2407.1
2388,2408.4
2389,2409.7
2390,2411
2391,2412.3
2392,2413.6
2393,2414.9
2394,2416.2
2395,2417.5
2396,2418.8
2397,2420.1
2398,2421.4
2399,2422.7
2400,2424
2401,2425.3
2402,2426.6
2403,2427.9
2404,2429.2
2405,2430.5
2406,2431.8
2407,2433.1
2408,2434.4
2409,2435.7
2410,2437
2411,2438.3
2412,2439.6
2413,2440.9
2414,2442.2
2415,2443.5
2416,2444.8
2417,2446.1
2418,2447.4
2419,2448.7
2420,2450
2421,2451.3
2422,2452.6
2423,2453.9
2424,2455.2
2425,2456.5
2426,2457.8
2427,2459.1
2428,2460.4
2429,2461.7
2430,2463
2431,2464.3
2432,2465.6
2433,2466.9
2434,2468.2
2435,2469.5
2436,2470.8
2437,2472.1
2438,2473.4
2439,2474.7
2440,2476
2441,2477.3
2442,2478.6
2443,2479.9
2444,2481.2
2445,2482.5
2446,2483.8
2447,2485.1
2448,2486.4
2449,2487.7
2450,2489
2451,2490.3
2452,2491.6
2453,2492.9
2454,2494.2
2455,2495.5
2456,2496.8
2457,2498.1
2458,2499.4
2459,2500.7
2460,2502
2461,2503.3
2462,2504.6
2463,2505.9
2464,2507.2
2465,2508.5
2466,2509.8
2467,2511.1
2468,2512.4
2469,2513.7
2470,2515
2471,2516.3
2472,2517.6
2473,2518.9
2474,2520.2
2475,2521.5
2476,2522.8
2477,2524.1
2478,2525.4
2479,2526.7
2480,2528
2481,2529.3
2482,2530.6
2483,2531.9
2484,2533.2
2485,2534.5
2486,2535.8
2487,2537.1
2488,2538.4
2489,2539.7
2490,2541
2491,2542.3
2492,2543.6
2493,2544.9
2494,2546.2
2495,2547.5
2496,2548.8
2497,2550.1
2498,2551.4
2499,2552.7
2500,2554
2501,2555.3
2502,2556.6
2503,2557.9
2504,2559.2
2505,2560.5
2506,2561.8
2507,2563.1
2508,2564.4
2509,2565.7
2510,2567
2511,2568.3
2512,2569.6
2513,2570.9
2514,2572.2
2515,2573.5
2516,2574.8
2517,2576.1
2518,2577.4
2519,2578.7
2520,2580
2521,2581.3
2522,2582.6
2523,2583.9
2524,2585.2
2525,2586.5
2526,2587.8
2527,2589.1
2528,2590.4
2529,2591.7
2530,2593
2531,2594.3
2532,2595.6
2533,2596.9
2534,2598.2
2535,2599.5
2536,2600.8
2537,2602.1
2538,2603.4
2539,2604.7
2540,2606
2541,2607.3
2542,2608.6
2543,2609.9
2544,2611.2
2545,2612.5
2546,2613.8
2547,2615.1
2548,2616.4
2549,2617.7
2550,2619
2551,2620.3
2552,2621.6
2553,2622.9
2554,2624.2
2555,2625.5
2556,2626.8
2557,2628.1
2558,2629.4
2559,2630.7
2560,2632
2561,2633.3
2562,2634.6
2563,2635.9
2564,2637.2
2565,2638.5
2566,2639.8
2567,2641.1
2568,2642.4
2569,2643.7
2570,2645
2571,2646.3
2572,2647.6
2573,2648.9
2574,2650.2
2575,2651.5
2576,2652.8
2577,2654.1
2578,2655.4
2579,2656.7
2580,2658
2581,2659.3
2582,2660.6
2583,2661.9
2584,2663.2
2585,2664.5
2586,2665.8
2587,2667.1
2588,2668.4
2589,2669.7
2590,2671
2591,2672.3
2592,2673.6
2593,2674.9
2594,2676.2
2595,2677.5
2596,2678.8
2597,2680.1
2598,2681.4
2599,2682.7
2600,2684
2601,2685.3
2602,2686.6
2603,2687.9
2604,2689.2
2605,2690.5
2606,2691.8
2607,2693.1
2608,2694.4
2609,2695.7
2610,2697
2611,2698.3
2612,2699.6
2613,2700.9
2614,2702.2
2615,2703.5
2616,2704.8
2617,2706.1
2618,2707.4
2619,2708.7
2620,2710
2621,2711.3
2622,2712.6
2623,2713.9
2624,2715.2
2625,2716.5
2626,2717.8
2627,2719.1
2628,2720.4
2629,2721.7
2630,2723
2631,2724.3
2632,2725.6
2633,2726.9
2634,2728.2
2635,2729.5
2636,2730.8
2637,2732.1
2638,2733.4
2639,2734.7
2640,2736
2641,2737.3
2642,2738.6
2643,2739.9
2644,2741.2
2645,2742.5
2646,2743.8
2647,2745.1
2648,2746.4
2649,2747.7
2650,2749
2651,2750.3
2652,2751.6
2653,2752.9
2654,2754.2
2655,2755.5
2656,2756.8
2657,2758.1
2658,2759.4
2659,2760.7
2660,2762
2661,2763.3
2662,2764.6
2663,2765.9
2664,2767.2
2665,2768.5
2666,2769.8
2667,2771.1
2668,2772.4
2669,2773.7
2670,2775
2671,2776.3
2672,2777.6
2673,2778.9
2674,2780.2
2675,2781.5
2676,2782.8
2677,2784.1
2678,2785.4
2679,2786.7
2680,2788
2681,2789.3
2682,2790.6
2683,2791.9
2684,2793.2
2685,2794.5
2686,2795.8
2687,2797.1
2688,2798.4
2689,2799.7
2690,2801
2691,2802.3
2692,2803.6
2693,2804.9
2694,2806.2
2695,2807.5
2696,2808.8
2697,2810.1
2698,2811.4
2699,2812.7
2700,2814
2701,2815.3
2702,2816.6
2703,2817.9
2704,2819.2
2705,2820.5
2706,2821.8
2707,2823.1
2708,2824.4
2709,2825.7
2710,2827
2711,2828.3
2712,2829.6
2713,2830.9
2714,2832.2
2715,2833.5
2716,2834.8
2717,2836.1
2718,2837.4
2719,2838.7
2720,2840
2721,2841.3
2722,2842.6
2723,2843.9
2724,2845.2
2725,2846.5
2726,2847.8
2727,2849.1
2728,2850.4
2729,2851.7
2730,2853
2731,2854.3
2732,2855.6
2733,2856.9
2734,2858.2
2735,2859.5
2736,2860.8
2737,2862.1
2738,2863.4
2739,2864.7
2740,2866
2741,2867.3
2742,2868.6
2743,2869.9
2744,2871.2
2745,2872.5
2746,2873.8
2747,2875.1
2748,2876.4
2749,2877.7
2750,2879
2751,2880.3
2752,2881.6
2753,2882.9
2754,2884.2
2755,2885.5
2756,2886.8
2757,2888.1
2758,2889.4
2759,2890.7
2760,2892
2761,2893.3
2762,2894.6
2763,2895.9
2764,2897.2
2765,2898.5
2766,2899.8
2767,2901.1
2768,2902.4
2769,2903.7
2770,2905
2771,2906.3
2772,2907.6
2773,2908.9
2774,2910.2
2775,2911.5
2776,2912.8
2777,2914.1
2778,2915.4
2779,2916.7
2780,2918
2781,2919.3
2782,2920.6
2783,2921.9
2784,2923.2
2785,2924.5
2786,2925.8
2787,2927.1
2788,2928.4
2789,2929.7
2790,2931
2791,2932.3
2792,2933.6
2793,2934.9
2794,2936.2
2795,2937.5
2796,2938.8
2797,2940.1
2798,2941.4
2799,2942.7
2800,2944
2801,2945.3
2802,2946.6
2803,2947.9
2804,2949.2
2805,2950.5
2806,2951.8
2807,2953.1
2808,2954.4
2809,2955.7
2810,2957
2811,2958.3
2812,2959.6
2813,2960.9
2814,2962.2
2815,2963.5
2816,2964.8
2817,2966.1
2818,2967.4
2819,2968.7
2820,2970
2821,2971.3
2822,2972.6
2823,2973.9
2824,2975.2
2825,2976.5
2826,2977.8
2827,2979.1
2828,2980.4
2829,2981.7
2830,2983
2831,2984.3
2832,2985.6
2833,2986.9
2834,2988.2
2835,2989.5
2836,2990.8
2837,2992.1
2838,2993.4
2839,2994.7
2840,2996
2841,2997.3
2842,2998.6
2843,2999.9
2844,3001.2
2845,3002.5
2846,3003.8
2847,3005.1
2848,3006.4
2849,3007.7
2850,3009
2851,3010.3
2852,3011.6
2853,3012.9
2854,3014.2
2855,3015.5
2856,3016.8
2857,3018.1
2858,3019.4
2859,3020.7
2860,3022
2861,3023.3
2862,3024.6
2863,3025.9
2864,3027.2
2865,3028.5
2866,3029.8
2867,3031.1
2868,3032.4
2869,3033.7
2870,3035
2871,3036.3
2872,3037.6
2873,3038.9
2874,3040.2
2875,3041.5
2876,3042.8
2877,3044.1
2878,3045.4
2879,3046.7
2880,3048
2881,3049.3
2882,3050.6
2883,3051.9
2884,3053.2
2885,3054.5
2886,3055.8
2887,3057.1
2888,3058.4
2889,3059.7
2890,3061
2891,3062.3
2892,3063.6
2893,3064.9
2894,3066.2
2895,3067.5
2896,3068.8
2897,3070.1
2898,3071.4
2899,3072.7
2900,3074
2901,3075.3
2902,3076.6
2903,3077.9
2904,3079.2
2905,3080.5
2906,3081.8
2907,3083.1
2908,3084.4
2909,3085.7
2910,3087
2911,3088.3
2912,3089.6
2913,3090.9
2914,3092.2
2915,3093.5
2916,3094.8
2917,3096.1
2918,3097.4
2919,3098.7
2920,3100
2921,3101.3
2922,3102.6
2923,3103.9
2924,3105.2
2925,3106.5
2926,3107.8
2927,3109.1
2928,3110.4
2929,3111.7
2930,3113
2931,3114.3
2932,3115.6
2933,3116.9
2934,3118.2
2935,3119.5
2936,3120.8
2937,3122.1
2938,3123.4
2939,3124.7
2940,3126
2941,3127.3
2942,3128.6
2943,3129.9
2944,3131.2
2945,3132.5
2946,3133.8
2947,3135.1
2948,3136.4
2949,3137.7
2950,3139
2951,3140.3
2952,3141.6
2953,3142.9
2954,3144.2
2955,3145.5
2956,3146.8
2957,3148.1
2958,3149.4
2959,3150.7
2960,3152
2961,3153.3
2962,3154.6
2963,3155.9
2964,3157.2
2965,3158.5
2966,3159.8
2967,3161.1
2968,3162.4
2969,3163.7
2970,3165
2971,3166.3
2972,3167.6
2973,3168.9
2974,3170.2
2975,3171.5
2976,3172.8
2977,3174.1
2978,3175.4
2979,3176.7
2980,3178
2981,3179.3
2982,3180.6
2983,3181.9
2984,3183.2
2985,3184.5
2986,3185.8
2987,3187.1
2988,3188.4
2989,3189.7
2990,3191
2991,3192.3
2992,3193.6
2993,3194.9
2994,3196.2
2995,3197.5
2996,3198.8
2997,3200.1
2998,3201.4
2999,3202.7
3000,3204
3001,3205.3
3002,3206.6
3003,3207.9
3004,3209.2
3005,3210.5
3006,3211.8
3007,3213.1
3008,3214.4
3009,3215.7
3010,3217
3011,3218.3
3012,3219.6
3013,3220.9
3014,3222.2
3015,3223.5
3016,3224.8
3017,3226.1
3018,3227.4
3019,3228.7
3020,3230
3021,3231.3
3022,3232.6
3023,3233.9
3024,3235.2
3025,3236.5
3026,3237.8
3027,3239.1
3028,3240.4
3029,3241.7
3030,3243
3031,3244.3
3032,3245.6
3033,3246.9
3034,3248.2
3035,3249.5
3036,3250.8
3037,3252.1
3038,3253.4
3039,3254.7
3040,3256
3041,3257.3
3042,3258.6
3043,3259.9
3044,3261.2
3045,3262.5
3046,3263.8
3047,3265.1
3048,3266.4
3049,3267.7
3050,3269
3051,3270.3
3052,3271.6
3053,3272.9
3054,3274.2
3055,3275.5
3056,3276.8
3057,3278.1
3058,3279.4
3059,3280.7
3060,3282
3061,3283.3
3062,3284.6
3063,3285.9
3064,3287.2
3065,3288.5
3066,3289.8
3067,3291.1
3068,3292.4
3069,3293.7
3070,3295
3071,3296.3
3072,3297.6
3073,3298.9
3074,3300.2
3075,3301.5
3076,3302.8
3077,3304.1
3078,3305.4
3079,3306.7
3080,3308
3081,3309.3
3082,3310.6
3083,3311.9
3084,3313.2
3085,3314.5
3086,3315.8
3087,3317.1
3088,3318.4
3089,3319.7
3090,3321
3091,3322.3
3092,3323.6
3093,3324.9
3094,3326.2
3095,3327.5
3096,3328.8
3097,3330.1
3098,3331.4
3099,3332.7
3100,3334
3101,3335.3
3102,3336.6
3103,3337.9
3104,3339.2
3105,3340.5
3106,3341.8
3107,3343.1
3108,3344.4
3109,3345.7
3110,3347
3111,3348.3
3112,3349.6
3113,3350.9
3114,3352.2
3115,3353.5
3116,3354.8
3117,3356.1
3118,3357.4
3119,3358.7
3120,3360
3121,3361.3
3122,3362.6
3123,3363.9
3124,3365.2
3125,3366.5
3126,3367.8
3127,3369.1
3128,3370.4
3129,3371.7
3130,3373
3131,3374.3
3132,3375.6
3133,3376.9
3134,3378.2
3135,3379.5
3136,3380.8
3137,3382.1
3138,3383.4
3139,3384.7
3140,3386
3141,3387.3
3142,3388.6
3143,3389.9
3144,3391.2
3145,3392.5
3146,3393.8
3147,3395.1
3148,3396.4
3149,3397.7
3150,3399
3151,3400.3
3152,3401.6
3153,3402.9
3154,3404.2
3155,3405.5
3156,3406.8
3157,3408.1
3158,3409.4
3159,3410.7
3160,3412
3161,3413.3
3162,3414.6
3163,3415.9
3164,3417.2
3165,3418.5
3166,3419.8
3167,3421.1
3168,3422.4
3169,3423.7
3170,3425
3171,3426.3
3172,3427.6
3173,3428.9
3174,3430.2
3175,3431.5
3176,3432.8
3177,3434.1
3178,3435.4
3179,3436.7
3180,3438
3181,3439.3
3182,3440.6
3183,3441.9
3184,3443.2
3185,3444.5
3186,3445.8
3187,3447.1
3188,3448.4
3189,3449.7
3190,3451
3191,3452.3
3192,3453.6
3193,3454.9
3194,3456.2
3195,3457.5
3196,3458.8
3197,3460.1
3198,3461.4
3199,3462.7
3200,3464
3201,3465.3
3202,3466.6
3203,3467.9
3204,3469.2
3205,3470.5
3206,3471.8
3207,3473.1
3208,3474.4
3209,3475.7
3210,3477
3211,3478.3
3212,3479.6
3213,3480.9
3214,3482.2
3215,3483.5
3216,3484.8
3217,3486.1
3218,3487.4
3219,3488.7
3220,3490
3221,3491.3
3222,3492.6
3223,3493.9
3224,3495.2
3225,3496.5
3226,3497.8
3227,3499.1
3228,3500.4
3229,3501.7
3230,3503
3231,3504.3
3232,3505.6
3233,3506.9
3234,3508.2
3235,3509.5
3236,3510.8
3237,3512.1
3238,3513.4
3239,3514.7
3240,3516
3241,3517.3
3242,3518.6
3243,3519.9
3244,3521.2
3245,3522.5
3246,3523.8
3247,3525.1
3248,3526.4
3249,3527.7
3250,3529
3251,3530.3
3252,3531.6
3253,3532.9
3254,3534.2
3255,3535.5
3256,3536.8
3257,3538.1
3258,3539.4
3259,3540.7
3260,3542
3261,3543.3
3262,3544.6
3263,3545.9
3264,3547.2
3265,3548.5
3266,3549.8
3267,3551.1
3268,3552.4
3269,3553.7
3270,3555
3271,3556.3
3272,3557.6
3273,3558.9
3274,3560.2
3275,3561.5
3276,3562.8
3277,3564.1
3278,3565.4
3279,3566.7
3280,3568
3281,3569.3
3282,3570.6
3283,3571.9
3284,3573.2
3285,3574.5
3286,3575.8
3287,3577.1
3288,3578.4
3289,3579.7
3290,3581
3291,3582.3
3292,3583.6
3293,3584.9
3294,3586.2
3295,3587.5
3296,3588.8
3297,3590.1
3298,3591.4
3299,3592.7
3300,3594
3301,3595.3
3302,3596.6
3303,3597.9
3304,3599.2
3305,3600.5
3306,3601.8
3307,3603.1
3308,3604.4
3309,3605.7
3310,3607
3311,3608.3
3312,3609.6
3313,3610.9
3314,3612.2
3315,3613.5
3316,3614.8
3317,3616.1
3318,3617.4
3319,3618.7
3320,3620
3321,3621.3
3322,3622.6
3323,3623.9
3324,3625.2
3325,3626.5
3326,3627.8
3327,3629.1
3328,3630.4
3329,3631.7
3330,3633
3331,3634.3
3332,3635.6
3333,3636.9
3334,3638.2
3335,3639.5
3336,3640.8
3337,3642.1
3338,3643.4
3339,3644.7
3340,3646
3341,3647.3
3342,3648.6
3343,3649.9
3344,3651.2
3345,3652.5
3346,3653.8
3347,3655.1
3348,3656.4
3349,3657.7
3350,3659
3351,3660.3
3352,3661.6
3353,3662.9
3354,3664.2
3355,3665.5
3356,3666.8
3357,3668.1
3358,3669.4
3359,3670.7
3360,3672
3361,3673.3
3362,3674.6
3363,3675.9
3364,3677.2
3365,3678.5
3366,3679.8
3367,3681.1
3368,3682.4
3369,3683.7
3370,3685
3371,3686.3
3372,3687.6
3373,3688.9
3374,3690.2
3375,3691.5
3376,3692.8
3377,3694.1
3378,3695.4
3379,3696.7
3380,3698
3381,3699.3
3382,3700.6
3383,3701.9
3384,3703.2
3385,3704.5
3386,3705.8
3387,3707.1
3388,3708.4
3389,3709.7
3390,3711
3391,3712.3
3392,3713.6
3393,3714.9
3394,3716.2
3395,3717.5
3396,3718.8
3397,3720.1
3398,3721.4
3399,3722.7
3400,3724
3401,3725.3
3402,3726.6
3403,3727.9
3404,3729.2
3405,3730.5
3406,3731.8
3407,3733.1
3408,3734.4
3409,3735.7
3410,3737
3411,3738.3
3412,3739.6
3413,3740.9
3414,3742.2
3415,3743.5
3416,3744.8
3417,3746.1
3418,3747.4
3419,3748.7
3420,3750
3421,3751.3
3422,3752.6
3423,3753.9
3424,3755.2
3425,3756.5
3426,3757.8
3427,3759.1
3428,3760.4
3429,3761.7
3430,3763
3431,3764.3
3432,3765.6
3433,3766.9
3434,3768.2
3435,3769.5
3436,3770.8
3437,3772.1
3438,3773.4
3439,3774.7
3440,3776
3441,3777.3
3442,3778.6
3443,3779.9
3444,3781.2
3445,3782.5
3446,3783.8
3447,3785.1
3448,3786.4
3449,3787.7
3450,3789
3451,3790.3
3452,3791.6
3453,3792.9
3454,3794.2
3455,3795.5
3456,3796.8
3457,3798.1
3458,3799.4
3459,3800.7
3460,3802
3461,3803.3
3462,3804.6
3463,3805.9
3464,3807.2
3465,3808.5
3466,3809.8
3467,3811.1
3468,3812.4
3469,3813.7
3470,3815
3471,3816.3
3472,3817.6
3473,3818.9
3474,3820.2
3475,3821.5
3476,3822.8
3477,3824.1
3478,3825.4
3479,3826.7
3480,3828
3481,3829.3
3482,3830.6
3483,3831.9
3484,3833.2
3485,3834.5
3486,3835.8
3487,3837.1
3488,3838.4
3489,3839.7
3490,3841
3491,3842.3
3492,3843.6
3493,3844.9
3494,3846.2
3495,3847.5
3496,3848.8
3497,3850.1
3498,3851.4
3499,3852.7
3500,3854
3501,3855.3
3502,3856.6
3503,3857.9
3504,3859.2
3505,3860.5
3506,3861.8
3507,3863.1
3508,3864.4
3509,3865.7
3510,3867
3511,3868.3
3512,3869.6
3513,3870.9
3514,3872.2
3515,3873.5
3516,3874.8
3517,3876.1
3518,3877.4
3519,3878.7
3520,3880
3521,3881.3
3522,3882.6
3523,3883.9
3524,3885.2
3525,3886.5
3526,3887.8
3527,3889.1
3528,3890.4
3529,3891.7
3530,3893
3531,3894.3
3532,3895.6
3533,3896.9
3534,3898.2
3535,3899.5
3536,3900.8
3537,3902.1
3538,3903.4
3539,3904.7
3540,3906
3541,3907.3
3542,3908.6
3543,3909.9
3544,3911.2
3545,3912.5
3546,3913.8
3547,3915.1
3548,3916.4
3549,3917.7
3550,3919
3551,3920.3
3552,3921.6
3553,3922.9
3554,3924.2
3555,3925.5
3556,3926.8
3557,3928.1
3558,3929.4
3559,3930.7
3560,3932
3561,3933.3
3562,3934.6
3563,3935.9
3564,3937.2
3565,3938.5
3566,3939.8
3567,3941.1
3568,3942.4
3569,3943.7
3570,3945
3571,3946.3
3572,3947.6
3573,3948.9
3574,3950.2
3575,3951.5
3576,3952.8
3577,3954.1
3578,3955.4
3579,3956.7
3580,3958
3581,3959.3
3582,3960.6
3583,3961.9
3584,3963.2
3585,3964.5
3586,3965.8
3587,3967.1
3588,3968.4
3589,3969.7
3590,3971
3591,3972.3
3592,3973.6
3593,3974.9
3594,3976.2
3595,3977.5
3596,3978.8
3597,3980.1
3598,3981.4
3599,3982.7
3600,3984
3601,3985.3
3602,3986.6
3603,3987.9
3604,3989.2
3605,3990.5
3606,3991.8
3607,3993.1
3608,3994.4
3609,3995.7
3610,3997
3611,3998.3
3612,3999.6
3613,4000.9
3614,4002.2
3615,4003.5
3616,4004.8
3617,4006.1
3618,4007.4
3619,4008.7
3620,4010
3621,4011.3
3622,4012.6
3623,4013.9
3624,4015.2
3625,4016.5
3626,4017.8
3627,4019.1
3628,4020.4
3629,4021.7
3630,4023
3631,4024.3
3632,4025.6
3633,4026.9
3634,4028.2
3635,4029.5
3636,4030.8
3637,4032.1
3638,4033.4
3639,4034.7
3640,4036
3641,4037.3
3642,4038.6
3643,4039.9
3644,4041.2
3645,4042.5
3646,4043.8
3647,4045.1
3648,4046.4
3649,4047.7
3650,4049
3651,4050.3
3652,4051.6
3653,4052.9
3654,4054.2
3655,4055.5
3656,4056.8
3657,4058.1
3658,4059.4
3659,4060.7
3660,4062
3661,4063.3
3662,4064.6
3663,4065.9
3664,4067.2
3665,4068.5
3666,4069.8
3667,4071.1
3668,4072.4
3669,4073.7
3670,4075
3671,4076.3
3672,4077.6
3673,4078.9
3674,4080.2
3675,4081.5
3676,4082.8
3677,4084.1
3678,4085.4
3679,4086.7
3680,4088
3681,4089.3
3682,4090.6
3683,4091.9
3684,4093.2
3685,4094.5
3686,4095.8
3687,4097.1
3688,4098.4
3689,4099.7
3690,4101
3691,4102.3
3692,4103.6
3693,4104.9
3694,4106.2
3695,4107.5
3696,4108.8
3697,4110.1
3698,4111.4
3699,4112.7
3700,4114
3701,4115.3
3702,4116.6
3703,4117.9
3704,4119.2
3705,4120.5
3706,4121.8
3707,4123.1
3708,4124.4
3709,4125.7
3710,4127
3711,4128.3
3712,4129.6
3713,4130.9
3714,4132.2
3715,4133.5
3716,4134.8
3717,4136.1
3718,4137.4
3719,4138.7
3720,4140
3721,4141.3
3722,4142.6
3723,4143.9
3724,4145.2
3725,4146.5
3726,4147.8
3727,4149.1
